time,latitude,longitude,depth,magnitude,place
1702319759877,-24.0849,-66.7812,191.769,5.5,"49 km WNW of San Antonio de los Cobres, Argentina"
1702316162874,-6.9241,150.0725,10.0,5.0,"98 km SE of Kandrian, Papua New Guinea"
1702301982594,-60.2769,-33.039,10.0,5.7,Scotia Sea
1702289799909,-0.4441,101.3587,255.387,5.0,"51 km ENE of Sijunjung, Indonesia"
1702276412480,-18.8139,-175.6541,248.0,6.2,"174 km NW of Fangale’ounga, Tonga"
1702266620090,-7.9464,127.5926,57.124,5.0,"91 km NE of Lospalos, Timor Leste"
1702261682049,56.6979,-34.502,10.0,5.3,Reykjanes Ridge
1702248776501,8.7373,127.2677,10.0,5.1,"106 km E of Aras-asan, Philippines"
1702237930672,-4.4103,139.4579,10.356,5.0,"193 km NE of Agats, Indonesia"
1702232567842,-63.5703,-166.7843,10.0,5.3,Pacific-Antarctic Ridge
1702217497244,18.8214,146.0987,95.0,5.6,"Pagan region, Northern Mariana Islands"
1702214967968,-24.0125,-115.398,10.0,5.5,southern East Pacific Rise
1702209170012,-14.3228,-76.4362,14.0,5.7,"53 km SSW of Paracas, Peru"
1702208434311,-14.2686,-76.3452,18.531,5.1,"45 km S of Paracas, Peru"
1702198915502,56.774,-34.3939,10.0,5.2,Reykjanes Ridge
1702183789168,-3.6376,140.6335,61.048,5.1,"115 km S of Abepura, Indonesia"
1702176415092,56.6021,-34.4838,10.0,5.1,Reykjanes Ridge
1702171883666,56.6463,-34.2904,11.357,5.2,Reykjanes Ridge
1702165695263,57.0411,-34.3541,10.0,5.0,Reykjanes Ridge
1702151087805,1.8063,126.3784,54.695,5.0,"144 km ENE of Bitung, Indonesia"
1702146876251,56.7049,-34.2966,10.0,5.1,Reykjanes Ridge
1702141690970,56.5798,-34.334,10.0,5.0,Reykjanes Ridge
1702132042410,18.8785,-64.3833,7.0,5.7,"74 km NE of Cruz Bay, U.S. Virgin Islands"
1702126719548,56.5996,-34.3505,10.0,5.2,Reykjanes Ridge
1702119377633,56.616,-34.4088,10.0,5.2,Reykjanes Ridge
1702114782152,56.6283,-34.2992,10.0,5.2,Reykjanes Ridge
1702109060506,56.5364,-34.3471,10.0,5.0,Reykjanes Ridge
1702097384615,-45.7602,-75.8158,10.515,5.2,"236 km W of Puerto Chacabuco, Chile"
1702062214227,-20.4346,168.8423,15.348,5.2,"109 km SSW of Isangel, Vanuatu"
1702052369704,-20.9949,169.1639,10.0,5.2,"146 km ENE of Tadine, New Caledonia"
1702049247140,-6.522,153.2543,10.0,5.5,"247 km W of Panguna, Papua New Guinea"
1702031559480,8.7897,126.8612,49.291,5.2,"61 km E of Aras-asan, Philippines"
1702029534198,-20.2785,-173.2338,10.0,5.1,"127 km ESE of Fangale’ounga, Tonga"
1702019996760,-20.3756,169.4438,48.536,5.6,"93 km S of Isangel, Vanuatu"
1702018795908,-59.6528,-26.2132,49.404,5.2,South Sandwich Islands region
1702018363260,8.7458,127.2197,12.689,5.0,"101 km E of Aras-asan, Philippines"
1702005949736,9.5093,126.4941,15.331,5.1,"41 km NE of Cortes, Philippines"
1702004021956,-20.3291,-173.6241,10.0,5.4,"95 km SE of Pangai, Tonga"
1702003496051,-22.9326,-175.9405,24.727,5.0,"203 km SSW of ‘Ohonua, Tonga"
1701996061724,-8.394,157.17,11.0,5.8,"48 km SE of Gizo, Solomon Islands"
1701979418568,18.2702,-98.7384,54.0,5.7,"12 km SSW of Huehuetlan el Chico, Mexico"
1701976338609,-31.294,-178.1385,32.871,5.2,Kermadec Islands region
1701961306079,34.8398,119.9328,10.0,5.0,"70 km SE of Taoluo, China"
1701960542224,12.2214,47.4657,10.0,5.1,"141 km NW of Las Khorey, Somalia"
1701953790184,-20.6152,169.3089,48.0,7.1,"118 km S of Isangel, Vanuatu"
1701931129459,8.8293,126.7893,44.584,5.2,"52 km E of Aras-asan, Philippines"
1701924346856,8.7042,126.6965,49.809,5.1,"45 km ESE of Marihatag, Philippines"
1701922539620,41.1658,49.7285,39.269,5.4,"44 km NNE of Şuraabad, Azerbaijan"
1701914960569,-1.1405,126.8473,10.0,5.0,"90 km SW of Labuha, Indonesia"
1701911863363,-35.1496,-104.4933,10.0,5.7,southeast of Easter Island
1701909990224,8.9973,126.7508,16.406,5.4,"49 km ENE of Aras-asan, Philippines"
1701896867734,-14.7371,167.9588,10.0,5.1,"101 km ENE of Port-Olry, Vanuatu"
1701876277994,8.5184,127.058,14.62,5.3,"79 km ENE of Barcelona, Philippines"
1701861478872,-5.6113,147.1624,161.014,5.1,"124 km N of Lae, Papua New Guinea"
1701859283010,8.6273,126.6017,58.768,5.1,"38 km ESE of Marihatag, Philippines"
1701843552330,19.0797,121.0522,35.594,5.0,"52 km N of Claveria, Philippines"
1701827923849,-44.288,-78.3505,10.0,5.0,"Off the coast of Aisen, Chile"
1701827758955,8.6155,126.4644,54.945,5.3,"26 km ENE of Gamut, Philippines"
1701807593740,12.3408,47.4887,10.0,5.4,"151 km NNW of Las Khorey, Somalia"
1701803105741,-56.8222,-142.1462,10.0,5.4,Pacific-Antarctic Ridge
1701796597808,-57.2473,-141.096,10.0,5.5,Pacific-Antarctic Ridge
1701783396285,9.1609,126.785,12.0,5.8,"60 km ENE of Bacolod, Philippines"
1701780156570,8.4519,126.6751,77.532,5.0,"38 km ENE of Hinatuan, Philippines"
1701779798296,2.5629,128.2423,62.979,5.1,"95 km NNE of Tobelo, Indonesia"
1701769372100,9.0999,126.6497,26.021,5.5,"43 km ENE of Bacolod, Philippines"
1701767403799,9.0829,126.6785,19.697,5.7,"45 km ENE of Aras-asan, Philippines"
1701764634223,13.9089,120.5645,75.0,5.7,"6 km W of Talisay, Philippines"
1701761493611,12.3004,47.4452,9.0,5.6,"150 km NNW of Las Khorey, Somalia"
1701754033681,8.4351,126.9638,38.877,5.1,"65 km ENE of Barcelona, Philippines"
1701748426010,19.3251666666667,-155.2055,2.08,5.06,"13 km SSE of Volcano, Hawaii"
1701737912744,8.7119,126.7423,35.0,5.1,"50 km ESE of Marihatag, Philippines"
1701736469806,8.9528,126.5493,40.403,5.2,"27 km ENE of Aras-asan, Philippines"
1701692364169,27.3166,66.363,10.0,5.2,"60 km SSW of Khuzdar, Pakistan"
1701675740496,40.4371,28.848,10.117,5.1,"7 km NNW of Mudanya, Turkey"
1701670109488,8.4944,126.7589,45.738,5.0,"48 km ENE of Hinatuan, Philippines"
1701666943916,8.3448,126.7748,66.931,5.3,"42 km ENE of Barcelona, Philippines"
1701666516001,8.8354,126.6446,27.0,5.7,"37 km E of Aras-asan, Philippines"
1701665941651,8.879,126.666,55.451,5.3,"39 km E of Aras-asan, Philippines"
1701665029261,8.3955,126.8925,65.809,5.1,"56 km ENE of Barcelona, Philippines"
1701663443815,8.8321,126.7554,46.818,5.3,"49 km E of Aras-asan, Philippines"
1701657498667,8.5649,126.7867,58.768,5.2,"54 km ENE of Hinatuan, Philippines"
1701655864909,8.4825,126.7738,71.731,5.0,"49 km ENE of Hinatuan, Philippines"
1701652070505,8.4547,126.8072,66.391,5.5,"52 km NE of Barcelona, Philippines"
1701645912213,8.4018,126.758,58.845,5.1,"44 km NE of Barcelona, Philippines"
1701643337814,8.7045,126.9358,35.0,5.1,"71 km E of Marihatag, Philippines"
1701639818401,8.7398,126.8062,24.222,5.4,"56 km E of Marihatag, Philippines"
1701635419781,8.9031,126.4867,47.433,5.3,"19 km E of Aras-asan, Philippines"
1701634733465,8.9241,126.6255,62.425,5.0,"34 km E of Aras-asan, Philippines"
1701632975739,8.9705,126.6121,20.0,6.9,"34 km ENE of Aras-asan, Philippines"
1701630661928,-58.7806,-25.2882,33.827,5.2,South Sandwich Islands region
1701627080290,8.8674,126.5348,59.088,5.1,"24 km E of Aras-asan, Philippines"
1701622910716,8.531,126.7048,60.007,5.0,"44 km ENE of Hinatuan, Philippines"
1701615249941,8.2957,126.689,73.552,5.1,"31 km ENE of Barcelona, Philippines"
1701614315616,8.6927,126.7887,54.816,5.1,"55 km ESE of Marihatag, Philippines"
1701614156830,8.732,126.823,13.0,6.0,"58 km E of Marihatag, Philippines"
1701607488871,8.4676,126.805,56.601,5.2,"52 km ENE of Hinatuan, Philippines"
1701607176297,8.6744,127.0239,28.046,5.4,"81 km E of Marihatag, Philippines"
1701601229105,8.6963,126.5575,43.054,5.0,"31 km ESE of Marihatag, Philippines"
1701601118200,8.8293,126.83,42.849,5.4,"57 km E of Aras-asan, Philippines"
1701600895054,8.5622,126.862,36.128,5.6,"61 km ENE of Hinatuan, Philippines"
1701600785442,8.2897,127.0525,39.402,5.5,"69 km ENE of Barcelona, Philippines"
1701599963796,8.5597,126.6174,45.264,5.7,"37 km ENE of Hinatuan, Philippines"
1701599752871,8.488,126.7454,19.0,6.6,"47 km ENE of Hinatuan, Philippines"
1701596736849,8.7017,126.7225,58.011,5.0,"48 km ESE of Marihatag, Philippines"
1701594219627,8.403,126.8476,57.126,5.1,"52 km ENE of Barcelona, Philippines"
1701582223134,8.6422,126.6671,63.392,5.4,"44 km ESE of Marihatag, Philippines"
1701579555550,8.6742,126.4283,46.561,5.1,"20 km SE of Marihatag, Philippines"
1701578511720,8.3166,126.7681,45.377,5.2,"40 km ENE of Barcelona, Philippines"
1701574584591,8.352,126.8035,65.313,5.2,"45 km ENE of Barcelona, Philippines"
1701574097758,8.0774,126.7675,60.367,5.1,"36 km ENE of Santa Maria, Philippines"
1701571195888,-2.7823,129.3648,10.0,5.2,"72 km NE of Masohi, Indonesia"
1701568957910,8.5953,126.8367,48.422,5.3,"60 km ENE of Hinatuan, Philippines"
1701556541644,8.3688,126.8873,26.181,5.5,"55 km ENE of Barcelona, Philippines"
1701553601734,8.4305,126.6716,59.285,5.1,"37 km E of Hinatuan, Philippines"
1701551271349,8.3123,126.6272,45.673,5.1,"27 km NE of Barcelona, Philippines"
1701550335877,8.4475,126.7782,9.0,6.0,"49 km NE of Barcelona, Philippines"
1701549570328,8.259,126.7494,63.645,5.4,"36 km ENE of Barcelona, Philippines"
1701547029481,8.553,126.5629,75.105,5.2,"32 km NE of Hinatuan, Philippines"
1701545820943,8.4696,126.8694,40.843,5.3,"58 km NE of Barcelona, Philippines"
1701544761467,8.4136,126.8349,22.227,5.3,"52 km ENE of Barcelona, Philippines"
1701544620158,8.4791,126.8697,22.118,5.3,"59 km NE of Barcelona, Philippines"
1701541715255,-2.8417,129.769,15.419,5.0,"102 km ENE of Masohi, Indonesia"
1701541240812,8.5944,126.6118,48.935,5.4,"37 km NE of Hinatuan, Philippines"
1701540804295,8.302,126.5678,60.889,5.1,"21 km NE of Barcelona, Philippines"
1701540565972,8.4402,126.9387,46.378,6.3,"63 km ENE of Barcelona, Philippines"
1701540389578,8.4214,126.7036,57.413,5.1,"41 km E of Hinatuan, Philippines"
1701540283289,8.4814,126.5757,46.984,5.1,"29 km ENE of Hinatuan, Philippines"
1701540084013,8.4454,126.8357,48.987,5.2,"54 km NE of Barcelona, Philippines"
1701539728180,8.6642,126.7521,64.275,5.6,"52 km ESE of Marihatag, Philippines"
1701539476261,8.4873,126.728,61.143,5.0,"45 km ENE of Hinatuan, Philippines"
1701539408095,8.4132,126.6901,78.239,5.0,"39 km E of Hinatuan, Philippines"
1701539384163,8.3332,126.671,87.186,5.0,"32 km NE of Barcelona, Philippines"
1701539105220,8.3044,126.5663,51.478,5.4,"21 km NE of Barcelona, Philippines"
1701538994348,8.2748,126.8279,35.0,5.4,"45 km ENE of Barcelona, Philippines"
1701538936957,8.4261,126.5207,79.813,5.6,"21 km ENE of Hinatuan, Philippines"
1701538815233,8.423,126.722,36.091,6.1,"41 km NE of Barcelona, Philippines"
1701538369460,8.7159,126.7491,63.906,5.0,"52 km ESE of Marihatag, Philippines"
1701538300838,8.6831,126.7248,57.067,5.0,"49 km ESE of Marihatag, Philippines"
1701536521494,8.3663,126.666,48.605,5.3,"34 km NE of Barcelona, Philippines"
1701536276144,8.2761,126.6311,60.662,5.0,"25 km ENE of Barcelona, Philippines"
1701535988675,8.4005,126.8647,46.557,5.7,"54 km ENE of Barcelona, Philippines"
1701534899073,8.6092,126.6631,58.952,5.4,"44 km NE of Hinatuan, Philippines"
1701534866071,8.4138,126.7358,55.396,5.0,"43 km NE of Barcelona, Philippines"
1701534203080,8.2291,126.564,60.964,5.2,"16 km ENE of Barcelona, Philippines"
1701533986488,8.3677,126.7855,52.821,5.7,"45 km ENE of Barcelona, Philippines"
1701533821047,8.4904,126.7396,44.034,5.6,"46 km ENE of Hinatuan, Philippines"
1701533601219,8.4217,126.8856,45.383,5.2,"57 km ENE of Barcelona, Philippines"
1701533344122,8.5779,126.6901,66.337,5.3,"45 km ENE of Hinatuan, Philippines"
1701533325248,8.4782,126.4787,74.57,5.2,"19 km NE of Hinatuan, Philippines"
1701533021167,8.4377,126.757,35.0,6.4,"47 km NE of Barcelona, Philippines"
1701532241864,8.4619,126.7007,59.672,5.2,"41 km ENE of Hinatuan, Philippines"
1701531984573,8.515,126.8914,54.05,5.3,"63 km ENE of Hinatuan, Philippines"
1701531767515,8.5072,126.852,16.902,5.3,"58 km ENE of Hinatuan, Philippines"
1701531089616,8.4758,126.7648,66.805,5.5,"48 km ENE of Hinatuan, Philippines"
1701530972440,8.3172,127.0409,37.696,5.0,"69 km ENE of Barcelona, Philippines"
1701530525017,8.3389,126.6551,60.468,5.4,"31 km NE of Barcelona, Philippines"
1701530467158,8.33,126.6462,39.383,5.0,"30 km NE of Barcelona, Philippines"
1701529805463,8.3316,127.1679,10.0,5.0,"83 km ENE of Barcelona, Philippines"
1701529736249,8.3335,126.5833,61.311,5.4,"25 km NE of Barcelona, Philippines"
1701529606280,8.3198,127.0017,61.655,5.8,"65 km ENE of Barcelona, Philippines"
1701529211497,8.6266,126.8901,62.46,5.3,"67 km ENE of Hinatuan, Philippines"
1701528521232,8.3993,126.7463,62.784,5.3,"43 km NE of Barcelona, Philippines"
1701528276381,8.0495,126.6059,43.301,5.4,"18 km ENE of Santa Maria, Philippines"
1701528243355,8.5324,126.5047,66.534,5.4,"25 km NE of Hinatuan, Philippines"
1701527824454,8.5266,126.4161,40.0,7.6,"19 km E of Gamut, Philippines"
1701525730924,-55.7132,147.1049,11.0,5.5,west of Macquarie Island
1701518460815,-7.0345,129.6876,117.236,5.5,"Kepulauan Babar, Indonesia"
1701518297154,19.9061,145.3452,10.0,5.2,"Maug Islands region, Northern Mariana Islands"
1701506904312,16.6796,-61.221,43.18,5.3,"38 km NE of Anse-Bertrand, Guadeloupe"
1701503741005,-19.2172,-69.1694,112.0,5.8,"28 km ENE of Camiña, Chile"
1701495445371,-9.7881,112.511,43.519,5.2,"176 km S of Dampit, Indonesia"
1701493433174,-56.1432,-27.5641,131.728,5.0,South Sandwich Islands region
1701489084900,-8.4361,158.3796,159.629,5.0,"137 km WSW of Buala, Solomon Islands"
1701488133040,23.1475,90.9317,45.057,5.5,"9 km ENE of Rāmganj, Bangladesh"
1701453536596,-2.7223,129.4178,19.414,5.0,"80 km NE of Masohi, Indonesia"
1701452194052,24.2615,98.1476,10.0,5.0,"13 km W of Zhefang, China"
1701442556753,39.2538,97.2918,10.0,5.2,"74 km SSW of Laojunmiao, China"
1701420308656,-19.7642,-69.1087,118.249,5.0,"60 km SSE of Camiña, Chile"
1701409826249,62.9574,-150.4351,101.7,5.1,"54 km NNE of Petersville, Alaska"
1701386431166,-17.9596,-177.9921,559.069,5.0,"285 km E of Levuka, Fiji"
1701361986382,51.4774,-176.8271,48.43,5.0,"46 km SSW of Adak, Alaska"
1701330897357,-56.293,-27.3246,99.0,5.8,South Sandwich Islands region
1701187945724,-6.2501,154.5215,10.0,5.0,"106 km W of Panguna, Papua New Guinea"
1701185171261,12.6842,-59.7331,31.88,5.1,"47 km SSW of Oistins, Barbados"
1701179070491,-22.979,-175.8201,10.0,5.1,"202 km SSW of ‘Ohonua, Tonga"
1701157175959,-21.1453,174.05,10.0,5.8,Vanuatu region
1701152000603,52.7331,-167.0686,13.0,5.6,"122 km ESE of Nikolski, Alaska"
1701142669797,44.4657,149.1778,35.0,5.0,"133 km SE of Kuril’sk, Russia"
1701138414017,7.6346,-82.4263,10.0,5.0,"65 km SE of Burica, Panama"
1701122215221,-3.4876,144.055,10.0,5.1,"47 km E of Wewak, Papua New Guinea"
1701121602183,-3.5605,144.0313,10.0,6.5,"44 km E of Wewak, Papua New Guinea"
1701079491370,20.158,145.4878,10.0,5.0,"Maug Islands region, Northern Mariana Islands"
1701066892869,20.2649,145.3442,10.0,5.0,"Maug Islands region, Northern Mariana Islands"
1701061989821,-57.5055,-25.9301,62.11,5.0,South Sandwich Islands region
1701058659478,-20.9526,174.0012,10.0,5.2,Vanuatu region
1701057361330,-21.106,174.105,10.0,5.4,Vanuatu region
1701055875787,-21.0213,173.8925,10.0,5.5,Vanuatu region
1701052484831,-26.1136,70.7432,10.0,5.6,Indian Ocean Triple Junction
1700998979278,-21.2791,174.0377,10.0,5.4,Vanuatu region
1700991588463,26.8593,126.9983,106.987,5.3,"82 km WNW of Ie, Japan"
1700987074831,13.5312,120.8468,117.74,5.1,"6 km NNE of Odala, Philippines"
1700932685716,19.9451,145.4157,10.0,5.6,"Maug Islands region, Northern Mariana Islands"
1700925053800,20.0637,145.5349,10.0,5.6,"Maug Islands region, Northern Mariana Islands"
1700917192776,-2.0798,-77.281,155.521,5.1,"86 km ESE of Palora, Ecuador"
1700893242087,20.0854,145.4646,10.0,5.0,"Maug Islands region, Northern Mariana Islands"
1700887680950,-4.8403,145.315,147.301,5.0,"67 km NW of Madang, Papua New Guinea"
1700873552427,20.1232,145.276,10.0,5.1,"Maug Islands region, Northern Mariana Islands"
1700859680014,18.4517,145.6331,230.74,5.3,"Pagan region, Northern Mariana Islands"
1700853963401,19.8673,-109.2911,10.0,5.5,Revilla Gigedo Islands region
1700851396041,20.2156,145.4086,10.0,5.0,"Maug Islands region, Northern Mariana Islands"
1700842842818,20.2293,145.5723,10.0,5.1,"Maug Islands region, Northern Mariana Islands"
1700834736640,19.9896,145.3566,10.0,5.1,"Maug Islands region, Northern Mariana Islands"
1700823630984,20.1684,145.3876,10.0,5.0,"Maug Islands region, Northern Mariana Islands"
1700822475984,20.0893,145.4446,10.0,5.1,"Maug Islands region, Northern Mariana Islands"
1700821847128,20.036,145.4477,10.0,5.1,"Maug Islands region, Northern Mariana Islands"
1700820784095,20.1655,145.4784,10.0,5.1,"Maug Islands region, Northern Mariana Islands"
1700818210758,20.1387,145.2906,10.0,5.2,"Maug Islands region, Northern Mariana Islands"
1700817407797,20.0957,145.4625,10.0,5.1,"Maug Islands region, Northern Mariana Islands"
1700817264228,20.1336,145.1921,10.0,5.4,"Maug Islands region, Northern Mariana Islands"
1700816703893,20.1319,145.5195,22.163,6.9,"Maug Islands region, Northern Mariana Islands"
1700770054342,-15.9226,-174.7707,276.941,5.0,"104 km W of Hihifo, Tonga"
1700753828536,-21.9263,-68.4252,105.437,5.2,"78 km NE of Calama, Chile"
1700750769122,38.0841,38.552,10.0,5.3,"7 km NW of Sincik, Turkey"
1700653798197,-6.9569,150.779,10.0,5.0,"159 km ESE of Kandrian, Papua New Guinea"
1700628451590,-14.9603,167.9718,13.0,6.7,"97 km E of Port-Olry, Vanuatu"
1700621331641,1.7827,127.1887,102.0,6.0,"91 km W of Tobelo, Indonesia"
1700602254662,-4.9067,152.3197,55.445,5.0,"62 km S of Kokopo, Papua New Guinea"
1700580734820,-15.778,179.8499,12.776,5.2,"89 km NE of Labasa, Fiji"
1700550734844,-0.5476,135.8426,17.009,5.2,"69 km NNW of Insrom, Indonesia"
1700550614505,-9.5673,148.6819,6.0,5.5,"101 km SSE of Popondetta, Papua New Guinea"
1700543426216,0.8865,-28.9827,10.0,5.5,central Mid-Atlantic Ridge
1700508505747,5.677,125.2156,84.367,5.0,"6 km SW of Burias, Philippines"
1700456264431,11.4434,125.0377,107.456,5.1,"10 km E of Santa Rita, Philippines"
1700435747973,-17.7445,-175.1507,239.505,5.5,"159 km NW of Neiafu, Tonga"
1700427690533,41.2349,142.214,42.0,5.8,"82 km ENE of Yokohama, Japan"
1700425483045,25.8857,128.4509,10.0,5.0,"76 km SE of Katsuren-haebaru, Japan"
1700413220818,0.9787,-29.0482,10.0,5.3,central Mid-Atlantic Ridge
1700366495853,18.798,145.3216,585.0,5.9,"Pagan region, Northern Mariana Islands"
1700276467880,-3.7553,151.3021,10.0,5.5,"107 km WNW of Rabaul, Papua New Guinea"
1700208850513,5.5627,125.0013,52.0,6.7,"32 km SW of Kablalan, Philippines"
1700190138732,-2.4108,138.8023,10.0,5.2,"204 km W of Abepura, Indonesia"
1700185031547,21.217,99.3304,15.733,5.7,"76 km SW of Kēng Tung, Myanmar"
1700126478864,76.3365,7.0233,10.0,5.0,"298 km SW of Longyearbyen, Svalbard and Jan Mayen"
1700101308025,-3.785,138.674,93.322,5.1,"203 km NNE of Agats, Indonesia"
1700092540407,-22.2027,179.4053,609.85,5.0,south of the Fiji Islands
1700090774296,1.9998,124.1476,289.0,5.8,"96 km NW of Manado, Indonesia"
1699987316378,-4.447,143.1649,85.047,5.1,"46 km ESE of Ambunti, Papua New Guinea"
1699968578148,-3.9184,150.9707,10.0,5.1,"136 km WNW of Rabaul, Papua New Guinea"
1699968432667,-3.9416,151.0171,10.0,5.1,"130 km WNW of Rabaul, Papua New Guinea"
1699966342881,-5.958,148.1596,38.0,5.9,"74 km NNE of Finschhafen, Papua New Guinea"
1699947962310,-32.5772,-179.4576,83.366,5.5,south of the Kermadec Islands
1699945256463,-4.033,87.1044,9.0,6.1,South Indian Ocean
1699942971704,-5.8841,130.1522,10.0,5.2,"289 km W of Tual, Indonesia"
1699941225300,-4.0043,151.0374,10.0,5.5,"126 km W of Rabaul, Papua New Guinea"
1699886453287,-30.6725,-179.7978,414.0,5.7,Kermadec Islands region
1699877798206,38.5216,72.2855,25.58,5.3,"103 km SE of Karakenja, Tajikistan"
1699861414115,-3.8855,151.067,10.0,6.1,"126 km WNW of Rabaul, Papua New Guinea"
1699821496833,-3.6024,140.1941,41.45,5.3,"121 km SSW of Abepura, Indonesia"
1699782522508,-3.7633,151.0852,10.0,5.2,"129 km WNW of Rabaul, Papua New Guinea"
1699769540194,-3.8982,151.1122,7.77,5.1,"121 km WNW of Rabaul, Papua New Guinea"
1699768480017,-3.8247,151.1705,10.0,5.5,"117 km WNW of Rabaul, Papua New Guinea"
1699764701931,-3.6674,151.3162,10.0,5.9,"110 km WNW of Rabaul, Papua New Guinea"
1699754776184,-9.9173,123.699,42.657,5.2,"29 km NNE of Kupang, Indonesia"
1699706130418,-17.9168,168.1049,26.0,5.6,"29 km SW of Port-Vila, Vanuatu"
1699684911432,-5.7066,130.1561,10.0,5.7,"287 km W of Tual, Indonesia"
1699651212050,-6.1476,130.1327,10.0,5.6,"295 km W of Tual, Indonesia"
1699650815282,-6.0958,130.1099,10.0,5.3,"297 km W of Tual, Indonesia"
1699650358873,-6.104,129.9405,8.578,5.0,Banda Sea
1699649590316,63.9711,-22.4497,10.0,5.0,"3 km WSW of Vogar, Iceland"
1699649430208,31.2909,130.7679,109.152,5.3,"12 km SW of Kanoya, Japan"
1699649111772,-6.0976,130.0606,9.969,6.1,Banda Sea
